"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"193","PGEN_.00g025530::Scaffold_01:70738879-70863837","JAKTTH010003782.1",81.009,337,63,1,26361,26697,1097662,1097327,7.22e-67,267
"194","PGEN_.00g025600::Scaffold_01:71001407-71092671","JAKTTH010009508.1",79.606,559,93,20,12873,13422,994,448,1.81e-101,381
"195","PGEN_.00g025730::Scaffold_01:71431863-71473039","JAKTTH010015629.1",89.888,178,18,0,26738,26915,344793,344616,3.12e-56,230
"196","PGEN_.00g026170::Scaffold_01:72237853-72282890","JAKTTH010005474.1",84.127,126,10,7,32727,32844,57470,57593,3.59e-21,113
"197","PGEN_.00g026200::Scaffold_01:72490303-72537442","JAKTTH010014713.1",77.199,557,102,21,20502,21050,571690,571151,7.47e-78,302
"198","PGEN_.00g026310::Scaffold_01:72791082-72802302","JAKTTH010008071.1",84.483,116,18,0,5706,5821,400901,401016,2.48e-22,115
"199","PGEN_.00g026380::Scaffold_01:72888061-72967811","JAKTTH010006932.1",70.183,1204,294,48,35079,36254,11772,12938,2.87e-39,174
"200","PGEN_.00g026840::Scaffold_01:74227898-74278041","JAKTTH010014848.1",77.65,349,70,7,46019,46362,96260,96605,6.41e-49,206
"201","PGEN_.00g026960::Scaffold_01:74493924-74498298","JAKTTH010008280.1",86.667,120,16,0,2164,2283,232934,233053,2.66e-28,134
"202","PGEN_.00g026970::Scaffold_01:74527988-74535828","JAKTTH010003698.1",77.238,2122,432,46,3413,5507,61012,58915,0,1195
"203","PGEN_.00g026980::Scaffold_01:74541793-74591327","JAKTTH010008280.1",79.006,181,37,1,41674,41853,257956,258136,6.56e-24,122
"204","PGEN_.00g027110::Scaffold_01:75185234-75185602","JAKTTH010000212.1",82.834,367,50,11,5,366,255864,255506,1.92e-84,316
"205","PGEN_.00g027120::Scaffold_01:75185901-75205081","JAKTTH010000212.1",83.673,294,47,1,4342,4634,251237,250944,1.84e-70,276
"206","PGEN_.00g027140::Scaffold_01:75237200-75336773","JAKTTH010000212.1",80.247,324,50,12,38841,39157,196890,196574,2.1e-56,231
"207","PGEN_.00g027260::Scaffold_01:75594388-75627708","JAKTTH010010053.1",78.961,770,118,31,13277,14017,85032,84278,4.88e-133,484
"208","PGEN_.00g027270::Scaffold_01:75657109-75689952","JAKTTH010001972.1",83.824,136,20,2,9440,9574,73606,73740,9.34e-26,128
"209","PGEN_.00g027330::Scaffold_01:75815754-75870728","JAKTTH010011447.1",81.855,248,38,5,4923,5163,310043,309796,9.09e-48,202
"210","PGEN_.00g027350::Scaffold_01:75891742-75904899","JAKTTH010012267.1",80.37,540,83,20,6074,6605,60630,60106,1.55e-104,388
"211","PGEN_.00g027360::Scaffold_01:75907469-75943080","JAKTTH010000216.1",79.129,781,127,26,8244,9006,274533,273771,1.11e-139,507
"212","PGEN_.00g027380::Scaffold_01:75979106-76045024","JAKTTH010011447.1",77.778,333,70,4,55657,55987,165198,164868,1.09e-47,202
"213","PGEN_.00g027660::Scaffold_01:76594482-76614824","JAKTTH010012267.1",80.101,397,63,13,12320,12712,60103,60487,4.19e-72,281
"214","PGEN_.00g027810::Scaffold_01:76931860-76936118","JAKTTH010001601.1",77.604,192,38,2,1282,1472,134872,135059,1.21e-21,111
"215","PGEN_.00g027840::Scaffold_01:76968781-76992428","JAKTTH010012032.1",82.635,167,29,0,23479,23645,98939,99105,5.16e-32,148
"216","PGEN_.00g028060::Scaffold_01:77460909-77481463","JAKTTH010009290.1",80.702,570,81,24,18894,19448,50894,50339,1.11e-112,416
"217","PGEN_.00g028070::Scaffold_01:77482942-77521727","JAKTTH010008052.1",83.824,136,20,1,4415,4550,395323,395456,1.1e-25,128
"218","PGEN_.00g028280::Scaffold_01:78164630-78265700","JAKTTH010006080.1",79.092,727,111,35,70764,71480,22445,23140,6.94e-126,462
"219","PGEN_.00g028310::Scaffold_01:78309410-78335352","JAKTTH010012368.1",88.745,231,25,1,22147,22376,256172,256402,5.35e-72,281
"220","PGEN_.00g028450::Scaffold_01:78642041-78664651","JAKTTH010012267.1",80.506,395,66,10,14855,15246,60487,60101,2.15e-75,292
"221","PGEN_.00g029370::Scaffold_01:80591397-80628284","JAKTTH010001048.1",85.593,118,14,3,29281,29397,147924,147809,1.76e-23,121
"222","PGEN_.00g029430::Scaffold_01:80898880-80901911","JAKTTH010010047.1",86.04,1139,154,4,1,1138,409604,408470,0,1218
"223","PGEN_.00g029460::Scaffold_01:80906399-80932632","JAKTTH010011414.1",82.468,308,40,11,15489,15793,26552,26256,9.12e-65,257
"224","PGEN_.00g029570::Scaffold_01:81224876-81259362","JAKTTH010000554.1",80,210,25,9,26702,26904,3940,4139,4.53e-29,139
"225","PGEN_.00g029830::Scaffold_01:81844213-81864228","JAKTTH010003620.1",74.621,264,65,2,11229,11491,9434,9172,4.43e-22,115
"226","PGEN_.00g030010::Scaffold_01:82035651-82050664","JAKTTH010004625.1",86.23,305,35,6,14671,14971,321258,321559,5.07e-85,324
"227","PGEN_.00g030090::Scaffold_01:82293006-82338304","JAKTTH010002659.1",87.2,125,16,0,42953,43077,169542,169666,4.6e-30,143
"228","PGEN_.00g030100::Scaffold_01:82365430-82390012","JAKTTH010000701.1",75.429,1457,287,43,22921,24317,81224,79779,2.02e-180,641
"229","PGEN_.00g030920::Scaffold_01:84235009-84253459","JAKTTH010010202.1",88.321,137,16,0,15162,15298,1614,1478,4e-37,165
"230","PGEN_.00g031030::Scaffold_01:84441852-84452127","JAKTTH010011054.1",90.323,93,9,0,3803,3895,3599,3691,1.36e-24,122
"231","PGEN_.00g031200::Scaffold_01:85147250-85185071","JAKTTH010009509.1",84.513,226,25,8,24606,24828,78728,78946,8.03e-52,215
"232","PGEN_.00g031270::Scaffold_01:85442002-85523966","JAKTTH010014572.1",88.889,117,13,0,70103,70219,210089,210205,2.32e-30,145
"233","PGEN_.00g031390::Scaffold_01:85880535-85890855","JAKTTH010006993.1",87.697,317,34,5,8772,9087,412211,412523,2.05e-97,364
"234","PGEN_.00g031510::Scaffold_01:86039880-86075028","JAKTTH010011515.1",89.103,156,15,2,32052,32206,173540,173694,3.5e-45,193
"235","PGEN_.00g031520::Scaffold_01:86084955-86113448","JAKTTH010000216.1",78.957,537,92,14,18078,18600,274533,274004,2.05e-91,346
"236","PGEN_.00g031690::Scaffold_01:86472181-86475050","JAKTTH010007305.1",80.047,426,63,16,1599,2006,40270,39849,2.09e-77,296
"237","PGEN_.00g031720::Scaffold_01:86493483-86512294","JAKTTH010005035.1",80.804,224,41,2,18589,18811,55177,55399,6.77e-40,174
"238","PGEN_.00g031880::Scaffold_01:86897644-86928309","JAKTTH010015010.1",74.22,1090,214,50,4,1074,53178,54219,7.79e-106,394
"239","PGEN_.00g032160::Scaffold_01:87517014-87526727","JAKTTH010011447.1",84.127,126,15,5,56,179,8322,8444,5.97e-23,117
"240","PGEN_.00g032610::Scaffold_01:88290489-88336044","JAKTTH010005327.1",73.543,669,153,21,17304,17959,106889,107546,2.67e-57,233
"241","PGEN_.00g032700::Scaffold_01:88430831-88432429","JAKTTH010001076.1",82.814,1606,234,21,28,1598,572714,571116,0,1399
"242","PGEN_.00g032720::Scaffold_01:88433062-88433472","JAKTTH010001076.1",87.379,412,48,4,2,410,571628,572038,1.57e-130,470
"243","PGEN_.00g032730::Scaffold_01:88433511-88434919","JAKTTH010001079.1",75.354,1270,255,35,1,1237,25647,24403,1.17e-156,558
"244","PGEN_.00g033260::Scaffold_01:89477440-89493698","JAKTTH010005591.1",78.088,251,51,3,14410,14658,2378,2626,2.12e-34,156
"245","PGEN_.00g033270::Scaffold_01:89509716-89543234","JAKTTH010010800.1",84.713,157,24,0,25247,25403,267344,267188,1.22e-34,158
"246","PGEN_.00g033300::Scaffold_01:89601769-89638524","JAKTTH010014572.1",84.066,182,29,0,16432,16613,310549,310368,3.68e-40,176
"247","PGEN_.00g033310::Scaffold_02:642-56377","JAKTTH010010053.1",79.943,703,110,26,712,1400,84350,85035,6.31e-134,488
"248","PGEN_.00g033320::Scaffold_02:77047-111398","JAKTTH010001937.1",79.001,1081,166,49,7889,8935,102174,101121,0,682
"249","PGEN_.00g033340::Scaffold_02:169133-204814","JAKTTH010013932.1",85.106,188,27,1,31031,31217,625236,625423,1.28e-44,191
"250","PGEN_.00g033440::Scaffold_02:358113-391472","JAKTTH010013932.1",86.937,222,21,8,27565,27782,763404,763621,3.25e-60,243
"251","PGEN_.00g033480::Scaffold_02:502828-522319","JAKTTH010010053.1",80.552,689,109,24,9042,9721,84361,85033,6.09e-140,507
"252","PGEN_.00g033530::Scaffold_02:687342-792503","JAKTTH010002386.1",90.09,111,11,0,94580,94690,201649,201539,2.97e-30,145
"253","PGEN_.00g033890::Scaffold_02:1788782-1819250","JAKTTH010000951.1",80.197,712,115,22,3141,3841,93815,94511,7.36e-141,510
"254","PGEN_.00g033900::Scaffold_02:1825008-1893348","JAKTTH010000951.1",82.124,386,52,11,17758,18132,94132,94511,1.39e-81,315
"255","PGEN_.00g033980::Scaffold_02:2250307-2314472","JAKTTH010003197.1",82.772,534,76,16,61949,62475,242830,242306,4.41e-126,462
"256","PGEN_.00g034110::Scaffold_02:2832777-2853575","JAKTTH010012961.1",87.755,98,9,3,5696,5792,172894,172799,5.95e-21,111
"257","PGEN_.00g034300::Scaffold_02:3498899-3509858","JAKTTH010001937.1",78.416,1515,249,66,8289,9762,101197,102674,0,915
"258","PGEN_.00g034340::Scaffold_02:3574122-3709463","JAKTTH010015273.1",86.175,217,23,5,18835,19048,379486,379698,3.69e-55,228
"259","PGEN_.00g034350::Scaffold_02:3709956-3711979","JAKTTH010007610.1",75.454,937,166,35,506,1426,212766,213654,3.92e-108,398
"260","PGEN_.00g034480::Scaffold_02:3988897-4039276","JAKTTH010002944.1",77.185,881,159,33,10379,11231,111168,112034,4.44e-130,475
"261","PGEN_.00g034510::Scaffold_02:4052138-4053809","JAKTTH010001601.1",79.781,183,37,0,1149,1331,134895,135077,1e-28,134
"262","PGEN_.00g035010::Scaffold_02:5105997-5116673","JAKTTH010010053.1",82.306,373,53,13,3547,3913,85032,84667,2.8e-81,311
"263","PGEN_.00g035060::Scaffold_02:5216622-5258633","JAKTTH010001103.1",94.253,87,5,0,31967,32053,14654,14568,2.57e-27,134
"264","PGEN_.00g035730::Scaffold_02:6881422-6883518","JAKTTH010011234.1",79.781,183,29,5,697,874,34035,34214,2.12e-26,126
"265","PGEN_.00g035840::Scaffold_02:7154853-7199289","JAKTTH010008379.1",85.714,119,10,6,31545,31660,34434,34320,7.61e-23,119
"266","PGEN_.00g035900::Scaffold_02:7269337-7326994","JAKTTH010000590.1",79.117,1178,179,51,12189,13328,27919,26771,0,769
"267","PGEN_.00g035920::Scaffold_02:7348787-7391892","JAKTTH010006998.1",84.155,284,39,2,20,303,453700,453423,1.93e-68,270
"268","PGEN_.00g036040::Scaffold_02:7781567-7803022","JAKTTH010003866.1",80.25,400,65,13,18037,18430,24461,24852,2.64e-74,289
"269","PGEN_.00g036130::Scaffold_02:8036268-8046019","JAKTTH010015723.1",86.577,149,19,1,6431,6578,6222,6074,7.58e-37,163
"270","PGEN_.00g036460::Scaffold_02:8704673-8705449","JAKTTH010009390.1",81.592,804,120,14,1,776,277556,278359,0,640
"271","PGEN_.00g036470::Scaffold_02:8707214-8723507","JAKTTH010009390.1",82.041,2038,330,28,1,2017,280136,282158,0,1703
"272","PGEN_.00g036790::Scaffold_02:9357486-9446434","JAKTTH010009953.1",78.182,660,92,37,48975,49618,217752,217129,2.94e-99,374
"273","PGEN_.00g036820::Scaffold_02:9496532-9501582","JAKTTH010012675.1",83.525,261,43,0,3723,3983,48306,48566,1.36e-61,244
"274","PGEN_.00g036840::Scaffold_02:9532697-9658973","JAKTTH010010762.1",84.211,304,38,9,57586,57883,525487,525786,5.6e-73,287
"275","PGEN_.00g036880::Scaffold_02:9717263-9781629","JAKTTH010006550.1",86.842,114,15,0,49916,50029,38810,38923,1.83e-25,128
"276","PGEN_.00g036930::Scaffold_02:9851902-9861969","JAKTTH010012267.1",79.949,394,62,14,8353,8741,60106,60487,3.47e-70,274
"277","PGEN_.00g036970::Scaffold_02:9916049-9925382","JAKTTH010002306.1",77.778,360,70,9,8132,8486,129484,129838,7.11e-52,213
"278","PGEN_.00g037110::Scaffold_02:10455163-10465338","JAKTTH010008405.1",81.9,221,40,0,8514,8734,55400,55620,4.7e-44,187
"279","PGEN_.00g037140::Scaffold_02:10515357-10595607","JAKTTH010007760.1",77.584,687,132,10,23389,24070,63198,62529,5.67e-106,396
"280","PGEN_.00g037180::Scaffold_02:10689510-10733866","JAKTTH010013966.1",77.615,1023,177,24,454,1431,42450,41435,1.35e-159,573
"281","PGEN_.00g037230::Scaffold_02:10842784-10865417","JAKTTH010011138.1",86.207,116,16,0,3742,3857,150901,150786,2.31e-25,126
"282","PGEN_.00g037370::Scaffold_02:11357569-11447291","JAKTTH010002263.1",81.119,143,27,0,49938,50080,203707,203849,1.99e-21,115
"283","PGEN_.00g037740::Scaffold_02:12553069-12608511","JAKTTH010003563.1",81.07,243,36,8,37926,38167,274640,274407,9.23e-43,185
"284","PGEN_.00g037790::Scaffold_02:12667055-12668346","JAKTTH010005035.1",85.95,121,15,2,332,452,43634,43752,3.59e-27,128
"285","PGEN_.00g037810::Scaffold_02:12694347-12729306","JAKTTH010014323.1",85.075,134,18,2,16726,16858,304384,304516,5.94e-28,135
"286","PGEN_.00g037930::Scaffold_02:12895069-12909286","JAKTTH010005847.1",80.488,533,99,5,1,529,235149,235680,5.99e-109,403
"287","PGEN_.00g038250::Scaffold_02:13595180-13686048","JAKTTH010011330.1",80.645,527,82,19,18101,18620,93176,93689,2.99e-104,390
"288","PGEN_.00g038370::Scaffold_02:14151950-14160280","JAKTTH010005186.1",83.42,193,28,3,8133,8323,339260,339450,8.32e-41,176
"289","PGEN_.00g038500::Scaffold_02:14536595-14537125","JAKTTH010006397.1",74.316,475,110,10,57,522,10464,9993,1.79e-46,191
"290","PGEN_.00g038560::Scaffold_02:14640873-14663925","JAKTTH010000295.1",77.586,928,160,36,19294,20194,8341,9247,3.33e-143,518
"291","PGEN_.00g038890::Scaffold_02:15782194-15802816","JAKTTH010011138.1",88.182,110,11,2,9842,9951,150892,150785,1.63e-26,130
"292","PGEN_.00g038910::Scaffold_02:15843428-15854375","JAKTTH010009349.1",80.723,166,29,3,4054,4217,32439,32275,1.12e-25,126
"293","PGEN_.00g039410::Scaffold_02:17010731-17024004","JAKTTH010001363.1",83.333,186,23,4,3247,3426,49237,49054,2.87e-37,165
"294","PGEN_.00g039510::Scaffold_02:17420275-17446794","JAKTTH010012267.1",81.857,237,38,4,2342,2577,60110,60342,7.33e-46,195
"295","PGEN_.00g039850::Scaffold_02:18476259-18493901","JAKTTH010014713.1",78.182,550,101,17,9006,9552,571683,571150,9.9e-88,333
"296","PGEN_.00g039930::Scaffold_02:18754537-18830195","JAKTTH010000951.1",79.142,513,79,17,35535,36025,94516,94010,5.5e-86,329
"297","PGEN_.00g039950::Scaffold_02:18852347-18885354","JAKTTH010013462.1",89.691,97,6,4,23741,23835,64961,64867,1.57e-23,121
"298","PGEN_.00g039960::Scaffold_02:18899035-18939530","JAKTTH010000216.1",78.774,424,68,12,6159,6565,274115,274533,8.41e-67,265
"299","PGEN_.00g040090::Scaffold_02:19151919-19165977","JAKTTH010005736.1",85.246,122,16,2,7078,7198,62808,62928,5.17e-25,124
"300","PGEN_.00g040150::Scaffold_02:19277062-19281162","JAKTTH010009393.1",75.821,335,59,17,141,466,715876,716197,2.47e-33,150
"301","PGEN_.00g040780::Scaffold_02:21061020-21062457","JAKTTH010004344.1",73.233,665,159,14,330,981,11160,10502,4.97e-56,224
"302","PGEN_.00g041050::Scaffold_02:21562594-21617712","JAKTTH010009087.1",82.796,372,52,9,601,968,73473,73110,6.7e-84,322
"303","PGEN_.00g041210::Scaffold_02:22058258-22115901","JAKTTH010013659.1",79.94,1002,152,41,43132,44110,134056,133081,0,691
"304","PGEN_.00g041390::Scaffold_02:22949479-23020749","JAKTTH010010053.1",79.804,1020,162,35,49791,50787,85032,84034,0,702
"305","PGEN_.00g041400::Scaffold_02:23024773-23049889","JAKTTH010007575.1",76.108,1038,230,10,23935,24966,87819,88844,6.03e-146,527
"306","PGEN_.00g041500::Scaffold_02:23358523-23415473","JAKTTH010011274.1",86.331,139,19,0,4929,5067,629323,629185,9.61e-33,152
"307","PGEN_.00g041590::Scaffold_02:23599536-23656123","JAKTTH010000700.1",82.209,163,29,0,5566,5728,236704,236542,2.07e-29,141
"308","PGEN_.00g041880::Scaffold_02:24340749-24353721","JAKTTH010008875.1",74.199,624,145,15,3587,4201,108254,108870,9.75e-62,246
"309","PGEN_.00g041920::Scaffold_02:24394100-24403762","JAKTTH010007056.1",75.535,327,38,20,2455,2775,41637,41927,1.28e-24,122
"310","PGEN_.00g042060::Scaffold_02:24866494-24888516","JAKTTH010006899.1",77.778,531,113,5,1924,2451,316976,316448,2.68e-84,322
"311","PGEN_.00g042280::Scaffold_02:25464387-25570669","JAKTTH010000837.1",84,150,24,0,93819,93968,341235,341086,3e-30,145
"312","PGEN_.00g042430::Scaffold_02:25824807-25870861","JAKTTH010013605.1",83.182,220,37,0,31073,31292,180292,180073,7.61e-48,202
"313","PGEN_.00g042440::Scaffold_02:25871380-25912768","JAKTTH010013605.1",88.398,181,21,0,39276,39456,149478,149298,6.79e-53,219
"314","PGEN_.00g042650::Scaffold_02:26540833-26565383","JAKTTH010001937.1",80.318,691,110,24,12292,12969,101115,101792,1.28e-137,499
"315","PGEN_.00g042660::Scaffold_02:26601619-26642718","JAKTTH010001363.1",84.756,164,19,2,31360,31517,49232,49069,4.15e-35,159
"316","PGEN_.00g042670::Scaffold_02:26678785-26681488","JAKTTH010004284.1",77.322,366,77,6,1691,2053,15267,14905,7.34e-52,211
"317","PGEN_.00g042680::Scaffold_02:26690168-26691879","JAKTTH010015577.1",71.85,984,243,28,736,1702,96286,95320,2.72e-64,252
"318","PGEN_.00g042700::Scaffold_02:26700167-26747288","JAKTTH010005569.1",83.019,159,25,2,3921,4078,226833,226990,4.79e-30,143
"319","PGEN_.00g043130::Scaffold_02:27906132-27930533","JAKTTH010000102.1",79.798,198,34,6,20426,20620,221919,222113,3.2e-29,139
"320","PGEN_.00g043150::Scaffold_02:27958035-27972034","JAKTTH010000102.1",93.506,77,4,1,13897,13973,272535,272610,1.11e-21,113
"321","PGEN_.00g043180::Scaffold_02:28032600-28045181","JAKTTH010007058.1",79.561,1140,174,49,8111,9223,42645,43752,0,760
"322","PGEN_.00g043190::Scaffold_02:28072858-28089443","JAKTTH010000322.1",90.71,183,17,0,10499,10681,25339,25157,4.48e-61,244
"323","PGEN_.00g043220::Scaffold_02:28115269-28146802","JAKTTH010000322.1",91.803,122,10,0,12317,12438,27219,27098,1.47e-38,171
"324","PGEN_.00g043410::Scaffold_02:28882418-28920398","JAKTTH010009953.1",79.536,689,101,33,17514,18184,217131,217797,4.36e-124,455
"325","PGEN_.00g043540::Scaffold_02:29160274-29161715","JAKTTH010008097.1",77.708,1283,267,18,129,1400,38466,39740,0,767
"326","PGEN_.00g043590::Scaffold_02:29329011-29412259","JAKTTH010008291.1",80,350,61,9,28042,28384,114240,113893,4.85e-62,250
"327","PGEN_.00g043660::Scaffold_02:29569347-29605985","JAKTTH010000102.1",75.375,934,210,16,35643,36569,467496,466576,1.97e-117,433
"328","PGEN_.00g043710::Scaffold_02:29733303-29788656","JAKTTH010009508.1",82.101,257,36,10,32332,32583,543,794,1.52e-50,211
"329","PGEN_.00g044110::Scaffold_02:30837962-30859536","JAKTTH010011448.1",82.456,171,19,10,14643,14807,271721,271886,2.83e-29,139
"330","PGEN_.00g044210::Scaffold_02:31132061-31137252","JAKTTH010005576.1",80.992,242,39,7,3586,3820,101581,101822,8.59e-44,185
"331","PGEN_.00g044400::Scaffold_02:31474601-31479729","JAKTTH010005576.1",80.579,242,40,7,1371,1605,101822,101581,3.95e-42,180
"332","PGEN_.00g044500::Scaffold_02:31752823-31774941","JAKTTH010011448.1",82.456,171,19,10,7268,7432,271886,271721,2.9e-29,139
"333","PGEN_.00g044600::Scaffold_02:31949707-31975984","JAKTTH010013025.1",79.044,544,86,25,15663,16192,15579,15050,5.27e-92,348
"334","PGEN_.00g044930::Scaffold_02:32962547-32995871","JAKTTH010010046.1",78.215,2162,426,36,4267,6409,90404,88269,0,1341
"335","PGEN_.00g044950::Scaffold_02:33007987-33022391","JAKTTH010011334.1",77.559,1319,213,55,8591,9853,33523,32232,0,719
"336","PGEN_.00g045020::Scaffold_02:33188614-33268700","JAKTTH010013788.1",83.784,185,30,0,52457,52641,151254,151438,8.02e-40,176
"337","PGEN_.00g045220::Scaffold_02:34076470-34082117","JAKTTH010005354.1",93.486,1136,74,0,1,1136,262047,260912,0,1688
"338","PGEN_.00g045390::Scaffold_02:34421558-34451342","JAKTTH010001944.1",80.061,652,98,29,12566,13204,23068,23700,3.42e-124,455
"339","PGEN_.00g045430::Scaffold_02:34534413-34569746","JAKTTH010008437.1",95.105,143,7,0,33531,33673,111005,111147,3.46e-55,226
"340","PGEN_.00g045520::Scaffold_02:34884688-34933951","JAKTTH010008437.1",85.95,121,16,1,44936,45056,364863,364982,1.4e-25,128
"341","PGEN_.00g045560::Scaffold_02:35011116-35022656","JAKTTH010012690.1",91.463,82,7,0,7962,8043,36920,37001,9.17e-22,113
"342","PGEN_.00g045760::Scaffold_02:35599732-35624307","JAKTTH010011177.1",82.609,184,32,0,20468,20651,33602,33785,1.92e-36,163
"343","PGEN_.00g045800::Scaffold_02:35694317-35694730","JAKTTH010003007.1",75.184,407,95,5,10,413,144138,144541,1.78e-45,187
"344","PGEN_.00g046230::Scaffold_02:37033992-37081692","JAKTTH010000216.1",80,475,75,13,19585,20046,274066,274533,2.68e-87,333
"345","PGEN_.00g046330::Scaffold_02:37250567-37310319","JAKTTH010005310.1",86.755,151,20,0,50228,50378,105356,105206,1e-37,169
"346","PGEN_.00g046360::Scaffold_02:37325215-37348539","JAKTTH010000837.1",80.87,230,39,5,20539,20765,71193,71420,2.33e-40,176
"347","PGEN_.00g046540::Scaffold_02:37759316-37773307","JAKTTH010000408.1",80.835,407,60,15,2397,2795,91790,91394,6.15e-79,303
"348","PGEN_.00g046580::Scaffold_02:37873672-37938635","JAKTTH010009253.1",78.594,939,159,37,6978,7903,66567,67476,3.28e-162,582
"349","PGEN_.00g046630::Scaffold_02:38004759-38006072","JAKTTH010015584.1",75.55,1227,292,8,91,1313,303540,304762,2.32e-168,597
"350","PGEN_.00g046970::Scaffold_02:38758175-38775058","JAKTTH010005310.1",79.087,263,47,7,4370,4627,105545,105286,6.07e-40,174
"351","PGEN_.00g047070::Scaffold_02:38920755-38950321","JAKTTH010003563.1",81.266,379,60,11,8984,9358,274269,274640,2.18e-76,296
"352","PGEN_.00g047340::Scaffold_02:39841305-39876840","JAKTTH010009111.1",77.193,228,44,8,1717,1937,57159,56933,3.63e-25,126
"353","PGEN_.00g047710::Scaffold_02:40545403-40552253","JAKTTH010011668.1",92.885,1279,83,7,5267,6542,62689,63962,0,1851
"354","PGEN_.00g047760::Scaffold_02:40629478-40669688","JAKTTH010011154.1",88.119,101,6,5,420,520,934327,934421,8.9e-22,115
"355","PGEN_.00g047850::Scaffold_02:40838006-40873020","JAKTTH010002289.1",86.567,134,14,4,17304,17435,316431,316300,9.89e-31,145
