"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"804","PGEN_.00g310690::Scaffold_15:34967572-34995347","CM046301.1",89.362,94,8,2,23219,23311,24239189,24239281,1.19e-22,117
"805","PGEN_.00g310720::Scaffold_15:35101306-35122598","CM046310.1",82.569,218,35,3,2,218,4842360,4842145,1.9e-44,189
"806","PGEN_.00g311610::Scaffold_15:37388456-37399945","CM046310.1",82.857,140,19,3,11336,11473,33443970,33444106,3.8e-24,121
"807","PGEN_.00g312300::Scaffold_15:39020553-39070876","CM046310.1",82.584,178,31,0,46825,47002,27512166,27511989,1.27e-34,158
"808","PGEN_.00g312410::Scaffold_15:39316118-39322058","CM046310.1",85.95,121,17,0,4599,4719,13643650,13643530,3.25e-27,130
"809","PGEN_.00g313690::Scaffold_15:42830309-42848955","CM046310.1",85.714,154,22,0,15630,15783,33126120,33125967,1.01e-36,163
"810","PGEN_.00g313930::Scaffold_15:43637328-43652231","CM046310.1",80.124,161,32,0,6173,6333,8185703,8185863,4.93e-24,121
"811","PGEN_.00g313950::Scaffold_15:43711323-43760983","CM046296.1",91.304,92,7,1,45526,45616,39839148,39839057,1.27e-24,124
"812","PGEN_.00g314190::Scaffold_15:44293220-44321653","CM046310.1",77.957,186,39,2,11896,12080,1844067,1843883,4.38e-22,115
"813","PGEN_.00g314640::Scaffold_15:45230496-45237794","CM046310.1",80.27,370,71,2,1,369,17566266,17566634,1.35e-71,278
"814","PGEN_.00g314810::Scaffold_15:45603351-45604939","JAMOLF010000313.1",96.341,82,3,0,1113,1194,22661,22742,1.85e-29,135
"815","PGEN_.00g315270::Scaffold_15:46548801-46556062","CM046310.1",80.323,371,71,2,6892,7261,17566634,17566265,3.74e-72,279
"816","PGEN_.00g315730::Scaffold_15:47462791-47489210","CM046310.1",77.957,186,39,2,14314,14498,1843883,1844067,4.07e-22,115
"817","PGEN_.00g316040::Scaffold_16:438200-459444","JAMOLF010000093.1",93.548,124,7,1,20652,20774,1802,1925,8.84e-43,183
"818","PGEN_.00g316330::Scaffold_16:1409246-1416394","CM046294.1",81.379,145,27,0,2210,2354,47993342,47993486,8.48e-24,119
"819","PGEN_.00g316340::Scaffold_16:1418375-1427019","CM046303.1",94.4,125,3,4,8057,8178,64149024,64148901,7.72e-45,189
"820","PGEN_.00g316780::Scaffold_16:2803000-2860334","CM046294.1",84.677,124,16,3,38547,38668,23438030,23438152,1.9e-23,121
"821","PGEN_.00g317480::Scaffold_16:4714960-4743154","CM046294.1",97.778,90,2,0,22456,22545,30044737,30044826,2.56e-34,156
"822","PGEN_.00g318750::Scaffold_16:8195695-8209790","CM046300.1",97.351,151,4,0,12412,12562,16396639,16396489,3.4e-65,257
"823","PGEN_.00g318810::Scaffold_16:8370606-8401566","CM046306.1",90.588,85,8,0,8976,9060,32873310,32873226,1.72e-21,113
"824","PGEN_.00g319490::Scaffold_16:10347826-10371297","CM046294.1",85.156,128,19,0,23344,23471,45480610,45480483,3.59e-27,132
"825","PGEN_.00g319790::Scaffold_16:10989520-11019826","CM046294.1",83.333,168,28,0,13030,13197,43215778,43215611,2.75e-34,156
"826","PGEN_.00g319800::Scaffold_16:11027814-11035242","CM046294.1",78.231,294,62,2,22,314,43185342,43185050,2.38e-44,187
"827","PGEN_.00g320310::Scaffold_16:12221816-12226019","CM046310.1",92.308,91,7,0,3292,3382,29602966,29602876,2.3e-27,130
"828","PGEN_.00g321290::Scaffold_16:14972160-15023803","CM046294.1",80.237,253,46,3,32380,32628,14592538,14592286,1.66e-43,187
"829","PGEN_.00g321800::Scaffold_16:16046623-16053688","CM046300.1",95.349,86,4,0,1425,1510,25013244,25013329,2.31e-29,137
"830","PGEN_.00g321960::Scaffold_16:16433751-16496524","CM046294.1",85.635,181,24,2,13428,13606,22741997,22742177,5.62e-44,189
"831","PGEN_.00g322110::Scaffold_16:16909755-16909973","CM046300.1",87.755,98,12,0,76,173,2701010,2701107,2.95e-24,115
"832","PGEN_.00g322190::Scaffold_16:17046003-17050037","CM046294.1",76.406,640,143,6,48,683,19482887,19482252,3.36e-90,339
"833","PGEN_.00g322420::Scaffold_16:17814226-17824136","CM046294.1",78.185,573,110,11,24,590,45601479,45600916,1.07e-93,351
"834","PGEN_.00g323530::Scaffold_16:21770431-21775111","CM046294.1",85.586,111,16,0,1407,1517,20466689,20466579,1.99e-23,117
"835","PGEN_.00g323680::Scaffold_16:22100064-22111531","CM046294.1",79.07,215,44,1,380,594,31682749,31682536,6.25e-32,147
"836","PGEN_.00g324410::Scaffold_16:24154127-24168564","CM046294.1",85.256,156,23,0,3302,3457,23570228,23570073,2.81e-36,161
"837","PGEN_.00g324750::Scaffold_16:25080811-25091629","CM046305.1",88.811,143,10,4,9402,9540,8705705,8705565,3.5e-39,171
"838","PGEN_.00g324980::Scaffold_16:25454059-25490183","CM046295.1",77.455,275,59,3,28132,28405,30629326,30629054,7.05e-36,161
"839","PGEN_.00g325500::Scaffold_16:26992928-26993674","CM046294.1",76.167,407,81,13,9,407,380504,380902,2.97e-49,200
"840","PGEN_.00g325940::Scaffold_16:28160269-28185870","CM046301.1",92.045,88,5,2,22387,22473,24239281,24239195,2.36e-24,122
"841","PGEN_.00g329020::Scaffold_17:4942556-4974885","CM046311.1",89.247,93,6,4,7726,7816,13095050,13095140,1.79e-21,113
"842","PGEN_.00g329050::Scaffold_17:5042145-5089921","CM046297.1",85.833,120,16,1,1,119,27247789,27247908,3.4e-25,126
"843","PGEN_.00g329110::Scaffold_17:5391425-5569108","CM046297.1",79.897,388,69,7,115494,115878,36045763,36045382,1.19e-69,276
"844","PGEN_.00g329120::Scaffold_17:5571172-5673606","CM046297.1",84.388,237,37,0,79760,79996,35905198,35904962,4.18e-57,233
"845","PGEN_.00g330310::Scaffold_17:8824751-8930362","CM046297.1",80.874,183,35,0,61615,61797,24080635,24080453,2.08e-30,145
"846","PGEN_.00g330380::Scaffold_17:9212764-9363283","CM046297.1",73.358,1888,454,45,92663,94525,4026539,4024676,0,654
"847","PGEN_.00g330590::Scaffold_17:10040950-10047827","CM046306.1",90.588,85,7,1,4914,4997,32873308,32873224,1.37e-21,111
"848","PGEN_.00g330670::Scaffold_17:10206452-10242544","CM046306.1",89.888,89,7,2,11258,11344,32873313,32873225,2e-21,113
"849","PGEN_.00g331280::Scaffold_17:12098736-12102717","CM046297.1",85.714,112,11,3,24,131,30622848,30622958,2.19e-22,113
"850","PGEN_.00g331300::Scaffold_17:12130024-12188092","CM046294.1",88.776,98,9,2,3415,3511,26232135,26232039,6.92e-23,119
"851","PGEN_.00g331820::Scaffold_17:13669921-13676820","CM046297.1",89.216,102,10,1,3866,3966,32695614,32695715,4.89e-26,126
"852","PGEN_.00g331890::Scaffold_17:13974551-13990834","CM046297.1",85.106,141,20,1,1906,2046,19172982,19172843,1.15e-30,143
"853","PGEN_.00g331940::Scaffold_17:14154146-14210665","CM046297.1",78.857,175,36,1,21085,21259,35252075,35251902,2.42e-22,117
"854","PGEN_.00g332010::Scaffold_17:14327952-14384348","CM046297.1",79.263,217,42,3,27249,27464,35246502,35246716,8.57e-32,148
"855","PGEN_.00g332570::Scaffold_17:16134994-16163672","CM046296.1",75.758,363,80,8,9553,9911,4229623,4229981,2e-40,176
"856","PGEN_.00g332690::Scaffold_17:16509468-16541930","CM046297.1",85.714,126,18,0,18846,18971,7738786,7738911,1.38e-27,134
"857","PGEN_.00g333330::Scaffold_17:18434288-18456010","CM046297.1",77.439,328,60,14,3623,3943,22688545,22688225,9.04e-43,183
"858","PGEN_.00g333840::Scaffold_17:19988568-20007509","CM046297.1",86.923,130,15,2,13073,13201,24674819,24674691,3.72e-31,145
"859","PGEN_.00g334910::Scaffold_17:23846312-23901560","CM046297.1",84.848,132,17,1,48900,49028,18418071,18417940,3.04e-26,130
"860","PGEN_.00g335450::Scaffold_17:25086507-25163010","CM046297.1",93.458,107,7,0,46582,46688,14292547,14292441,5.37e-35,159
"861","PGEN_.00g336120::Scaffold_17:26970306-27024629","CM046297.1",83.032,277,46,1,16432,16707,13788941,13788665,2.2e-62,250
"862","PGEN_.00g336570::Scaffold_17:28113726-28124073","CM046297.1",85.43,151,20,2,10198,10347,35184946,35185095,9.37e-35,156
"863","PGEN_.00g336770::Scaffold_17:28813197-28836836","CM046304.1",88.66,97,8,3,1441,1536,5940664,5940758,3.64e-22,115
"864","PGEN_.00g338640::Scaffold_17:33213032-33233895","CM046306.1",90,90,8,1,15810,15898,32873315,32873226,3.21e-22,115
"865","PGEN_.00g343380::Scaffold_18:11210773-11227559","CM046295.1",81.132,212,40,0,1769,1980,5519347,5519136,5.44e-39,171
"866","PGEN_.00g343430::Scaffold_18:11285247-11305203","CM046304.1",92.593,81,3,3,9866,9945,4070756,4070678,1.1e-21,113
"867","PGEN_.00g343580::Scaffold_18:11730954-11759006","CM046295.1",83.562,146,21,2,13540,13682,20661539,20661684,1.19e-27,134
"868","PGEN_.00g344230::Scaffold_18:13467587-13544513","CM046295.1",87.234,141,18,0,36577,36717,15505851,15505991,1.5e-35,161
"869","PGEN_.00g345340::Scaffold_18:16351016-16385577","CM046295.1",96.667,90,3,0,22313,22402,13768731,13768820,1.46e-32,150
"870","PGEN_.00g346160::Scaffold_18:18480917-18485752","CM046299.1",97.701,87,2,0,2538,2624,42565074,42564988,2.03e-33,150
"871","PGEN_.00g346410::Scaffold_18:18877160-18916557","CM046293.1",75,1052,226,21,23094,24137,24904345,24903323,4.07e-123,451
"872","PGEN_.00g347170::Scaffold_18:21678191-21704069","CM046305.1",83.088,136,9,11,22496,22624,50285285,50285413,5.16e-21,111
"873","PGEN_.00g348160::Scaffold_18:24073533-24123087","CM046306.1",90.588,85,8,0,4886,4970,32873310,32873226,2.75e-21,113
"874","PGEN_.00g348280::Scaffold_18:24337137-24349708","CM046295.1",82.09,134,19,3,8760,8892,4053864,4053735,9e-21,110
